city;city_ibge_code;date;epidemiological_week;estimated_population_2019;is_last;is_repeated;last_available_confirmed;last_available_confirmed_per_100k_inhabitants;last_available_date;last_available_death_rate;last_available_deaths;order_for_place;place_type;state;new_confirmed;new_deaths
São Paulo;3550308.0;2020-07-29;31;12252023.0;False;False;188827;1541.19038;2020-07-29;0.0498;9396;156;city;SP;3119;78
São Paulo de Olivença;1303908.0;2020-07-30;31;39299.0;False;False;1033;2628.56561;2020-07-30;0.0213;22;115;city;AM;11;0
São Paulo do Potengi;2412609.0;2020-07-30;31;17579.0;False;True;202;1149.09836;2020-07-28;0.0396;8;94;city;RN;0;0
São Paulo das Missões;4319307.0;2020-07-30;31;5790.0;False;False;4;69.08463;2020-07-30;0.25;1;50;city;RS;0;0
São Paulo;3550308.0;2020-07-30;31;12252023.0;False;False;193684;1580.8328099999999;2020-07-30;0.0489;9470;157;city;SP;4857;74
São Paulo de Olivença;1303908.0;2020-07-31;31;39299.0;True;False;1033;2628.56561;2020-07-31;0.0213;22;116;city;AM;0;0
São Paulo do Potengi;2412609.0;2020-07-31;31;17579.0;False;True;202;1149.09836;2020-07-28;0.0396;8;95;city;RN;0;0
São Paulo das Missões;4319307.0;2020-07-31;31;5790.0;False;False;4;69.08463;2020-07-31;0.25;1;51;city;RS;0;0
São Paulo;3550308.0;2020-07-31;31;12252023.0;False;False;197560;1612.46841;2020-07-31;0.0483;9549;158;city;SP;3876;79
São Paulo de Olivença;1303908.0;2020-08-01;31;39299.0;False;True;1033;2628.56561;2020-07-31;0.0213;22;117;city;AM;0;0
São Paulo do Potengi;2412609.0;2020-08-01;31;17579.0;False;True;202;1149.09836;2020-07-28;0.0396;8;96;city;RN;0;0
São Paulo das Missões;4319307.0;2020-08-01;31;5790.0;True;False;4;69.08463;2020-08-01;0.25;1;52;city;RS;0;0
São Paulo;3550308.0;2020-08-01;31;12252023.0;True;False;199674;1629.7227;2020-08-01;0.0482;9619;159;city;SP;2114;70
